customer_id,customer_name,gender,age,city,state,country,signup_date,customer_segment,income_group
1790,Customer_1790,F,23,Vancouver,BC,Canada,2024-06-07,Premium,High
1791,Customer_1791,F,24,New York,NY,USA,2022-12-06,Premium,High
1792,Customer_1792,F,66,Sydney,NSW,Australia,2023-04-12,Corporate,Low
1793,Customer_1793,F,55,Toronto,ON,Canada,2023-09-01,Corporate,High
1794,Customer_1794,F,22,London,England,UK,2023-10-04,Regular,Low
1795,Customer_1795,F,18,Austin,TX,USA,2023-02-25,Corporate,Medium
1796,Customer_1796,F,45,Sydney,NSW,Australia,2023-03-12,Regular,Medium
1797,Customer_1797,M,60,New York,NY,USA,2023-01-12,Premium,Low
1798,Customer_1798,M,50,Sydney,NSW,Australia,2022-10-09,Corporate,High
1799,Customer_1799,F,47,Sydney,NSW,Australia,2022-02-12,Premium,High
1800,Customer_1800,M,51,London,England,UK,2023-07-12,Regular,Low
1801,Customer_1801,M,52,Vancouver,BC,Canada,2022-09-24,Premium,Medium
1802,Customer_1802,M,45,Manchester,England,UK,2024-01-06,Regular,Medium
1803,Customer_1803,F,38,Austin,TX,USA,2024-04-03,Regular,High
1804,Customer_1804,M,39,Munich,Bavaria,Germany,2023-08-07,Premium,High
1805,Customer_1805,M,24,Toronto,ON,Canada,2024-02-13,Regular,Low
1806,Customer_1806,M,64,Vancouver,BC,Canada,2022-03-03,Regular,Low
1807,Customer_1807,M,37,Toronto,ON,Canada,2022-03-24,Regular,High
1808,Customer_1808,M,27,Sydney,NSW,Australia,2024-03-24,Corporate,High
1809,Customer_1809,M,20,Toronto,ON,Canada,2022-01-09,Regular,High
1810,Customer_1810,F,45,Austin,TX,USA,2022-02-19,Regular,Low
1811,Customer_1811,F,53,Sydney,NSW,Australia,2022-08-21,Premium,Low
1812,Customer_1812,F,70,New York,NY,USA,2023-12-20,Corporate,High
1813,Customer_1813,M,56,Austin,TX,USA,2022-10-07,Regular,High
1814,Customer_1814,M,18,London,England,UK,2022-10-06,Premium,Low
1815,Customer_1815,F,67,Sydney,NSW,Australia,2023-02-28,Regular,Medium
1816,Customer_1816,M,34,Sydney,NSW,Australia,2022-01-24,Corporate,Low
1817,Customer_1817,F,43,Dallas,TX,USA,2022-04-09,Regular,High
1818,Customer_1818,M,29,Munich,Bavaria,Germany,2024-01-07,Corporate,Low
1819,Customer_1819,M,51,San Diego,CA,USA,2023-04-18,Regular,Low
1820,Customer_1820,F,29,Toronto,ON,Canada,2022-08-28,Regular,Medium
1821,Customer_1821,F,70,Toronto,ON,Canada,2023-05-03,Premium,Medium
1822,Customer_1822,M,39,New York,NY,USA,2023-04-14,Regular,High
1823,Customer_1823,M,62,Munich,Bavaria,Germany,2022-12-05,Premium,High
1824,Customer_1824,M,63,Toronto,ON,Canada,2023-03-09,Regular,Medium
1825,Customer_1825,F,68,Sydney,NSW,Australia,2022-11-27,Regular,Low
1826,Customer_1826,M,30,Munich,Bavaria,Germany,2023-02-14,Premium,High
1827,Customer_1827,F,64,Sydney,NSW,Australia,2023-06-15,Premium,Medium
1828,Customer_1828,F,70,Sydney,NSW,Australia,2023-09-30,Corporate,Low
1829,Customer_1829,M,55,New York,NY,USA,2024-03-14,Corporate,High
1830,Customer_1830,M,53,Toronto,ON,Canada,2024-03-12,Premium,Medium
1831,Customer_1831,M,30,Austin,TX,USA,2024-04-03,Regular,High
1832,Customer_1832,F,30,Sydney,NSW,Australia,2022-10-10,Corporate,High
1833,Customer_1833,M,67,Sydney,NSW,Australia,2024-06-18,Regular,High
1834,Customer_1834,F,69,Vancouver,BC,Canada,2023-10-19,Premium,Medium
1835,Customer_1835,F,67,Munich,Bavaria,Germany,2024-02-13,Corporate,High
1836,Customer_1836,F,55,Manchester,England,UK,2022-09-23,Corporate,High
1837,Customer_1837,F,65,London,England,UK,2022-04-05,Corporate,High
1838,Customer_1838,F,38,Sydney,NSW,Australia,2022-10-05,Corporate,Low
1839,Customer_1839,M,51,Sydney,NSW,Australia,2023-03-28,Regular,Medium
1840,Customer_1840,M,19,Los Angeles,CA,USA,2022-08-30,Corporate,Low
1841,Customer_1841,F,30,Sydney,NSW,Australia,2023-09-05,Regular,Medium
1842,Customer_1842,F,26,New York,NY,USA,2022-09-21,Premium,Low
1843,Customer_1843,M,57,London,England,UK,2022-02-28,Corporate,Medium
1844,Customer_1844,F,40,Vancouver,BC,Canada,2024-05-14,Premium,Low
1845,Customer_1845,M,21,Sydney,NSW,Australia,2022-05-22,Regular,Medium
1846,Customer_1846,F,23,Dallas,TX,USA,2024-04-20,Regular,High
1847,Customer_1847,M,59,Vancouver,BC,Canada,2022-04-01,Premium,Low
1848,Customer_1848,M,24,Austin,TX,USA,2023-05-17,Corporate,Low
1849,Customer_1849,M,24,Sydney,NSW,Australia,2022-01-05,Corporate,High
1850,Customer_1850,F,51,Toronto,ON,Canada,2022-06-21,Regular,Medium
1851,Customer_1851,M,60,Dallas,TX,USA,2022-04-27,Regular,Medium
1852,Customer_1852,F,56,Dallas,TX,USA,2022-02-04,Regular,Medium
1853,Customer_1853,F,32,Sydney,NSW,Australia,2022-03-15,Corporate,Low
1854,Customer_1854,M,41,San Diego,CA,USA,2023-10-22,Premium,High
1855,Customer_1855,M,67,Vancouver,BC,Canada,2023-10-02,Corporate,Low
1856,Customer_1856,M,54,London,England,UK,2022-06-26,Regular,Medium
1857,Customer_1857,M,33,Austin,TX,USA,2022-06-20,Premium,Medium
1858,Customer_1858,F,22,Toronto,ON,Canada,2023-08-08,Premium,Medium
1859,Customer_1859,M,19,Vancouver,BC,Canada,2024-02-01,Corporate,Medium
1860,Customer_1860,F,46,Manchester,England,UK,2022-07-31,Regular,High
1861,Customer_1861,M,32,Dallas,TX,USA,2024-02-24,Regular,High
1862,Customer_1862,F,21,Munich,Bavaria,Germany,2022-08-30,Corporate,Medium
1863,Customer_1863,M,30,Los Angeles,CA,USA,2023-05-07,Regular,High
1864,Customer_1864,M,21,Vancouver,BC,Canada,2023-11-21,Corporate,High
1865,Customer_1865,M,43,Sydney,NSW,Australia,2022-09-07,Corporate,High
1866,Customer_1866,M,45,Toronto,ON,Canada,2023-04-11,Regular,High
1867,Customer_1867,M,51,Los Angeles,CA,USA,2023-10-17,Regular,High
1868,Customer_1868,F,49,Munich,Bavaria,Germany,2024-02-22,Corporate,Medium
1869,Customer_1869,F,52,Los Angeles,CA,USA,2023-11-19,Premium,High
1870,Customer_1870,M,37,Sydney,NSW,Australia,2022-01-09,Premium,High
1871,Customer_1871,M,41,Sydney,NSW,Australia,2024-05-13,Regular,Low
1872,Customer_1872,M,26,Los Angeles,CA,USA,2024-02-03,Premium,Low
1873,Customer_1873,M,40,Sydney,NSW,Australia,2022-10-06,Corporate,Medium
1874,Customer_1874,M,22,New York,NY,USA,2024-01-20,Premium,Medium
1875,Customer_1875,F,50,Sydney,NSW,Australia,2023-03-04,Corporate,Low
1876,Customer_1876,M,34,Vancouver,BC,Canada,2022-11-04,Corporate,Medium
1877,Customer_1877,M,51,Vancouver,BC,Canada,2023-03-22,Regular,Medium
1878,Customer_1878,F,19,London,England,UK,2023-08-29,Premium,Medium
1879,Customer_1879,F,38,London,England,UK,2022-11-13,Corporate,Low
1880,Customer_1880,F,64,Vancouver,BC,Canada,2022-12-10,Corporate,Low
1881,Customer_1881,M,68,Munich,Bavaria,Germany,2024-01-23,Regular,Low
1882,Customer_1882,M,35,Manchester,England,UK,2022-12-06,Premium,Low
1883,Customer_1883,F,44,Sydney,NSW,Australia,2023-10-23,Premium,High
1884,Customer_1884,M,28,New York,NY,USA,2022-06-03,Regular,High
1885,Customer_1885,M,70,London,England,UK,2024-02-21,Corporate,Medium
1886,Customer_1886,F,58,Toronto,ON,Canada,2022-05-12,Premium,High
1887,Customer_1887,M,49,Manchester,England,UK,2022-11-12,Corporate,Medium
1888,Customer_1888,M,46,Munich,Bavaria,Germany,2024-05-24,Premium,Low
1889,Customer_1889,M,33,Manchester,England,UK,2024-04-18,Premium,Low
1890,Customer_1890,M,58,London,England,UK,2022-03-10,Regular,Low
1891,Customer_1891,M,44,New York,NY,USA,2023-09-18,Premium,High
1892,Customer_1892,F,38,Toronto,ON,Canada,2024-01-17,Corporate,High
1893,Customer_1893,F,48,Toronto,ON,Canada,2023-06-28,Premium,Medium
1894,Customer_1894,F,48,Munich,Bavaria,Germany,2024-05-30,Corporate,Medium
1895,Customer_1895,M,18,Sydney,NSW,Australia,2022-04-08,Premium,Low
1896,Customer_1896,F,58,Toronto,ON,Canada,2023-11-18,Corporate,Low
1897,Customer_1897,M,40,Manchester,England,UK,2023-01-06,Regular,High
1898,Customer_1898,M,41,Munich,Bavaria,Germany,2023-10-22,Corporate,Medium
1899,Customer_1899,F,60,Sydney,NSW,Australia,2022-12-09,Premium,Medium
1900,Customer_1900,M,33,Munich,Bavaria,Germany,2022-12-23,Premium,Medium
1901,Customer_1901,F,49,New York,NY,USA,2022-12-20,Regular,Low
1902,Customer_1902,M,32,Manchester,England,UK,2023-07-26,Premium,High
1903,Customer_1903,M,23,London,England,UK,2023-07-16,Corporate,Low
1904,Customer_1904,M,56,New York,NY,USA,2023-09-24,Corporate,Medium
1905,Customer_1905,M,62,Munich,Bavaria,Germany,2024-02-02,Premium,Medium
1906,Customer_1906,F,59,Toronto,ON,Canada,2024-04-04,Regular,High
1907,Customer_1907,M,42,London,England,UK,2024-06-11,Premium,Medium
1908,Customer_1908,M,26,Sydney,NSW,Australia,2023-09-29,Regular,Medium
1909,Customer_1909,F,55,Munich,Bavaria,Germany,2023-03-01,Regular,Low
1910,Customer_1910,M,41,New York,NY,USA,2022-05-15,Premium,Low
1911,Customer_1911,M,54,Los Angeles,CA,USA,2024-04-27,Premium,Medium
1912,Customer_1912,M,56,Austin,TX,USA,2022-06-10,Premium,Medium
1913,Customer_1913,F,67,London,England,UK,2023-03-29,Regular,High
1914,Customer_1914,F,63,Munich,Bavaria,Germany,2024-01-20,Corporate,Low
1915,Customer_1915,M,53,Munich,Bavaria,Germany,2023-02-18,Corporate,Medium
1916,Customer_1916,M,46,Sydney,NSW,Australia,2024-04-30,Premium,Low
1917,Customer_1917,M,61,Munich,Bavaria,Germany,2023-08-04,Premium,Low
1918,Customer_1918,M,57,Manchester,England,UK,2023-08-20,Corporate,Medium
1919,Customer_1919,F,54,Munich,Bavaria,Germany,2022-11-17,Premium,Medium
1920,Customer_1920,F,38,Dallas,TX,USA,2022-01-03,Corporate,Medium
1921,Customer_1921,M,34,Sydney,NSW,Australia,2023-01-14,Regular,High
1922,Customer_1922,F,38,Munich,Bavaria,Germany,2023-02-12,Regular,High
1923,Customer_1923,M,67,London,England,UK,2023-07-13,Corporate,Medium
1924,Customer_1924,F,52,Manchester,England,UK,2023-05-21,Premium,Medium
1925,Customer_1925,M,31,San Diego,CA,USA,2022-05-12,Corporate,Medium
1926,Customer_1926,M,24,Vancouver,BC,Canada,2023-03-28,Regular,High
1927,Customer_1927,M,61,Toronto,ON,Canada,2023-10-01,Corporate,Low
1928,Customer_1928,F,35,Manchester,England,UK,2022-05-08,Premium,Low
1929,Customer_1929,M,43,Munich,Bavaria,Germany,2023-05-31,Corporate,High
1930,Customer_1930,M,43,New York,NY,USA,2024-03-19,Premium,Medium
1931,Customer_1931,F,59,Munich,Bavaria,Germany,2022-10-12,Regular,Medium
1932,Customer_1932,M,69,London,England,UK,2022-02-27,Premium,Medium
1933,Customer_1933,M,53,Toronto,ON,Canada,2022-01-08,Regular,Medium
1934,Customer_1934,F,30,London,England,UK,2023-10-03,Regular,Medium
1935,Customer_1935,M,26,Vancouver,BC,Canada,2023-07-18,Premium,High
1936,Customer_1936,M,33,Toronto,ON,Canada,2024-04-16,Premium,High
1937,Customer_1937,M,24,Sydney,NSW,Australia,2024-06-14,Premium,Medium
1938,Customer_1938,F,36,Sydney,NSW,Australia,2022-05-21,Regular,Low
1939,Customer_1939,M,43,Austin,TX,USA,2022-10-12,Regular,High
1940,Customer_1940,F,67,Sydney,NSW,Australia,2023-05-11,Premium,Low
1941,Customer_1941,M,63,Manchester,England,UK,2023-08-30,Regular,High
1942,Customer_1942,M,36,London,England,UK,2023-03-04,Corporate,High
1943,Customer_1943,F,54,Sydney,NSW,Australia,2024-05-14,Corporate,Medium
1944,Customer_1944,M,23,Austin,TX,USA,2022-07-05,Premium,High
1945,Customer_1945,M,20,London,England,UK,2022-12-23,Regular,Low
1946,Customer_1946,M,67,Sydney,NSW,Australia,2023-10-13,Regular,Medium
1947,Customer_1947,F,28,Manchester,England,UK,2023-05-10,Corporate,Low
1948,Customer_1948,M,49,New York,NY,USA,2022-06-04,Corporate,Low
1949,Customer_1949,M,42,Munich,Bavaria,Germany,2023-11-20,Corporate,Medium
1950,Customer_1950,M,34,Vancouver,BC,Canada,2024-03-20,Corporate,High
1951,Customer_1951,F,43,Dallas,TX,USA,2022-08-28,Corporate,High
1952,Customer_1952,M,62,Munich,Bavaria,Germany,2024-04-02,Regular,Medium
1953,Customer_1953,M,70,Toronto,ON,Canada,2023-03-15,Corporate,Medium
1954,Customer_1954,M,47,Sydney,NSW,Australia,2022-02-05,Corporate,Medium
1955,Customer_1955,F,68,Munich,Bavaria,Germany,2022-02-23,Corporate,Low
1956,Customer_1956,F,28,New York,NY,USA,2024-03-04,Corporate,Low
1957,Customer_1957,M,66,London,England,UK,2023-06-25,Premium,High
1958,Customer_1958,F,63,Austin,TX,USA,2024-05-13,Corporate,Medium
1959,Customer_1959,F,67,Munich,Bavaria,Germany,2023-03-13,Premium,High
1960,Customer_1960,M,37,Sydney,NSW,Australia,2022-08-07,Premium,Low
1961,Customer_1961,M,22,Munich,Bavaria,Germany,2024-06-10,Regular,Medium
1962,Customer_1962,F,19,Vancouver,BC,Canada,2022-10-22,Corporate,High
1963,Customer_1963,M,21,Sydney,NSW,Australia,2023-12-11,Corporate,High
1964,Customer_1964,F,30,Vancouver,BC,Canada,2023-08-18,Regular,Medium
1965,Customer_1965,F,66,Austin,TX,USA,2022-10-07,Corporate,Medium
1966,Customer_1966,F,51,Sydney,NSW,Australia,2024-04-25,Premium,Medium
1967,Customer_1967,F,47,Sydney,NSW,Australia,2022-12-26,Corporate,Medium
1968,Customer_1968,M,54,New York,NY,USA,2023-06-18,Regular,High
1969,Customer_1969,M,23,Dallas,TX,USA,2023-08-15,Regular,High
1970,Customer_1970,M,54,Munich,Bavaria,Germany,2023-11-10,Corporate,Low
1971,Customer_1971,F,27,Munich,Bavaria,Germany,2023-12-23,Corporate,High
1972,Customer_1972,F,37,Vancouver,BC,Canada,2023-05-22,Premium,Medium
1973,Customer_1973,F,56,San Diego,CA,USA,2022-05-31,Corporate,High
1974,Customer_1974,M,42,Dallas,TX,USA,2023-07-02,Premium,Low
1975,Customer_1975,F,19,Munich,Bavaria,Germany,2023-06-01,Premium,High
1976,Customer_1976,F,67,Sydney,NSW,Australia,2022-05-26,Premium,Medium
1977,Customer_1977,M,70,Sydney,NSW,Australia,2023-02-23,Regular,Medium
1978,Customer_1978,M,33,Toronto,ON,Canada,2023-07-30,Corporate,Medium
1979,Customer_1979,M,70,Vancouver,BC,Canada,2023-05-30,Regular,Medium
1980,Customer_1980,M,39,Sydney,NSW,Australia,2023-08-18,Corporate,High
1981,Customer_1981,M,40,Munich,Bavaria,Germany,2022-08-17,Corporate,High
1982,Customer_1982,M,70,Munich,Bavaria,Germany,2023-07-21,Premium,High
1983,Customer_1983,F,31,Sydney,NSW,Australia,2023-03-09,Regular,Low
1984,Customer_1984,M,22,Toronto,ON,Canada,2022-10-15,Premium,Low
1985,Customer_1985,F,69,Manchester,England,UK,2023-12-23,Regular,Medium
1986,Customer_1986,F,61,Austin,TX,USA,2022-07-08,Premium,High
1987,Customer_1987,F,33,Sydney,NSW,Australia,2023-01-19,Premium,High
1988,Customer_1988,M,55,Vancouver,BC,Canada,2022-09-23,Corporate,Medium
1989,Customer_1989,M,49,Toronto,ON,Canada,2022-01-04,Premium,High
1990,Customer_1990,M,32,New York,NY,USA,2023-02-09,Regular,Medium
1991,Customer_1991,F,60,Toronto,ON,Canada,2023-06-24,Premium,High
1992,Customer_1992,F,23,San Diego,CA,USA,2022-12-08,Regular,Medium
1993,Customer_1993,F,55,Los Angeles,CA,USA,2023-07-29,Premium,Medium
1994,Customer_1994,F,55,Sydney,NSW,Australia,2024-05-02,Premium,Low
1995,Customer_1995,M,38,Sydney,NSW,Australia,2022-09-16,Premium,Medium
1996,Customer_1996,M,63,Munich,Bavaria,Germany,2022-06-19,Regular,Medium
1997,Customer_1997,F,18,San Diego,CA,USA,2023-01-17,Premium,Low
1998,Customer_1998,F,38,Sydney,NSW,Australia,2023-02-13,Regular,High
1999,Customer_1999,F,18,Austin,TX,USA,2024-04-13,Corporate,Medium
2000,Customer_2000,M,26,Toronto,ON,Canada,2024-06-13,Premium,Medium
